elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
02:21:27,378,333,496,100.00,27.60,Nasi Goreng,fresh
02:21:57,382,331,497,100.00,27.60,Nasi Goreng,fresh
02:22:27,384,334,499,100.00,27.60,Nasi Goreng,fresh
02:22:57,385,328,507,100.00,27.60,Nasi Goreng,fresh
02:23:27,390,350,496,100.00,27.60,Nasi Goreng,fresh
02:23:57,387,337,511,100.00,27.60,Nasi Goreng,fresh
02:24:27,385,336,524,100.00,27.50,Nasi Goreng,fresh
02:24:57,382,338,511,100.00,27.50,Nasi Goreng,fresh
02:25:27,393,338,510,100.00,27.50,Nasi Goreng,fresh
02:25:57,395,356,511,100.00,27.50,Nasi Goreng,fresh
02:26:27,389,349,523,100.00,27.50,Nasi Goreng,fresh
02:26:57,402,361,511,100.00,27.50,Nasi Goreng,fresh
02:27:27,397,343,511,100.00,27.50,Nasi Goreng,fresh
02:27:57,395,343,511,100.00,27.50,Nasi Goreng,fresh
02:28:27,402,352,511,100.00,27.40,Nasi Goreng,fresh
02:28:57,400,347,523,100.00,27.40,Nasi Goreng,fresh
02:29:27,403,351,528,100.00,27.40,Nasi Goreng,fresh
02:29:57,400,351,527,100.00,27.40,Nasi Goreng,fresh
02:30:27,400,341,524,100.00,27.40,Nasi Goreng,fresh
02:30:57,394,343,511,100.00,27.40,Nasi Goreng,fresh
02:31:27,400,352,511,100.00,27.40,Nasi Goreng,fresh
02:31:57,407,355,528,100.00,27.40,Nasi Goreng,fresh
02:32:27,406,352,529,100.00,27.40,Nasi Goreng,fresh
02:32:57,401,352,527,100.00,27.40,Nasi Goreng,fresh
02:33:27,400,351,527,100.00,27.30,Nasi Goreng,fresh
02:33:57,405,352,511,100.00,27.30,Nasi Goreng,fresh
02:34:27,402,353,528,100.00,27.30,Nasi Goreng,fresh
02:34:57,400,350,511,100.00,27.30,Nasi Goreng,fresh
02:35:27,390,337,510,100.00,27.30,Nasi Goreng,fresh
02:35:57,379,330,496,100.00,27.30,Nasi Goreng,fresh
02:36:27,373,322,496,100.00,27.30,Nasi Goreng,fresh
02:36:57,374,325,487,100.00,27.30,Nasi Goreng,fresh
02:37:27,381,330,496,100.00,27.20,Nasi Goreng,fresh
02:37:57,373,320,495,100.00,27.20,Nasi Goreng,fresh
02:38:27,371,322,496,100.00,27.20,Nasi Goreng,fresh
02:38:57,374,325,487,100.00,27.20,Nasi Goreng,fresh
02:39:27,380,324,496,100.00,27.20,Nasi Goreng,fresh
02:39:57,377,326,497,100.00,27.20,Nasi Goreng,fresh
02:40:27,384,336,501,100.00,27.20,Nasi Goreng,fresh
02:40:57,393,345,509,100.00,27.20,Nasi Goreng,fresh
02:41:27,390,341,511,100.00,27.20,Nasi Goreng,fresh
02:41:57,394,359,528,100.00,27.20,Nasi Goreng,fresh
02:42:27,401,354,528,100.00,27.10,Nasi Goreng,fresh
02:42:57,411,353,511,100.00,27.10,Nasi Goreng,fresh
02:43:27,403,336,527,100.00,27.10,Nasi Goreng,fresh
